x, 	y, 	 target
3.9332033984872736, 0.2909683604504826, 3
2.7337536694950595, 0.7382638769405454, 2
3.735648682547944, 0.026250944700120245, 3
1.6953642923040657, 0.8910617547624933, 2
3.8047077766173536, -0.09650293108034676, 3
1.4814357328641863, 0.9126119476351013, 2
3.2235412142372812, -0.4318520760161176, 3
2.515161650275819, 0.8588454360509207, 2
1.1499463894451005, 0.32411013428462865, 2
3.013382653004372, -0.40430926826194286, 3
2.528014342924436, 0.7092307677076359, 2
2.443345146193005, -0.33156046014489965, 3
1.9323258309389642, 0.9602586877843228, 2
2.4271191238581284, -0.11537477340261926, 3
2.146840334364064, 0.45307757380256775, 3
2.7964463504480426, -0.5360713389677503, 3
1.9845285743918908, 0.29154578877276205, 3
3.051227694013662, -0.4753324593832805, 3
4.017567745227975, -0.026600394484145307, 3
2.948522590412849, 0.07605826952623064, 2
2.693418530425766, -0.6227396125445578, 3
2.8184059053587256, -0.6806480214606289, 3
2.7094188466100326, 0.44798398620882596, 2
2.0496178873933864, 0.15301448611092927, 3
1.8917161911250893, 1.0022876271009187, 2
1.8222824318486974, 0.4931856069626863, 3
2.1303980271780776, 0.3832437824237889, 3
2.002654799526889, 0.27998876340380524, 3
2.6012332307038193, -0.29504155484381556, 3
4.0883157675627935, 0.3197211808368607, 3
2.031648979248363, 0.07003037140867538, 3
3.0357705564029267, 0.16139270090336955, 2
1.7770586667391666, 1.0885435169590196, 2
2.853821160593769, 0.5495694289853498, 2
1.064111048633936, 0.538682488108851, 2
4.048030933906496, 0.16282036133681344, 3
2.1165255131854135, 1.025428537431245, 2
3.5155292716829876, -0.33910571158810404, 3
1.94558351594152, 0.11862272597379561, 3
2.9695982635244778, 0.3193680284162721, 2
2.4744535012922286, -0.3361812655074105, 3
2.978170086561755, -0.053211475870871036, 2
2.3807927647553484, -0.21204788627102916, 3
2.243413980714877, -0.11633294190881541, 3
2.1261671127005926, 0.3579503450649698, 3
3.4322021966787384, -0.5356229655156883, 3
2.2220543341353762, 0.9819458950986868, 2
1.1005816217579807, 0.43793195929183265, 2
2.0214170988657343, 1.065791627551775, 2
1.7938972852533541, 0.9872059099272472, 2
1.8087928763744028, 0.27804158055303363, 3
3.0465700873524373, -0.544340291169582, 3
3.0567748527838563, 0.121700030673241, 2
3.0130561541310996, -0.4744104139029591, 3
2.3115055143227545, 0.7597061339532234, 2
3.3155375319192677, -0.4218780884876186, 3
1.6537102958023624, 0.9221823154771118, 2
2.248570645048165, 1.0678893011181279, 2
1.7123494083761996, 0.7881916146666372, 2
3.699271720705037, -0.4196312521592981, 3
2.3590995669431503, 0.9282665826791096, 2
2.2970806480155566, -0.23891805100173272, 3
2.9928738271878617, 0.2570342299769547, 2
3.7046978361980996, -0.22973812427780968, 3
2.177948122940644, 0.930519213317453, 2
2.6983786080792616, -0.5528368496414067, 3
2.1672690358797633, 0.9435024430498665, 2
1.9305234799006201, 0.3422788521110839, 3
2.276230666963669, -0.0002667315143359966, 3
2.1067151810510993, 0.33774418286998914, 3
3.585662964471027, -0.4550074450133882, 3
2.2955706232637363, -0.26894466362662006, 3
2.5313005049778097, 0.7407181586256214, 2
1.6238191835760865, 0.9188132920915545, 2
2.147211526113468, -0.09898011718014273, 3
2.4317058006595733, 0.8163643271464126, 2
4.082166690232352, 0.06802017022471019, 3
2.827599804302514, 0.5628337127761994, 2
2.304046279571393, -0.19809423602296192, 3
1.0109560407867266, 0.3903108632489706, 2
3.9030687258787315, 0.25417885072926183, 3
3.0527402896280744, -0.6167039966872936, 3
3.051475847302652, 0.16443759268835612, 2
3.6039025649625858, -0.2316521867690869, 3
1.3336062775318434, 0.7199496368863775, 2
2.717563153411362, 0.663505739911926, 2
2.7620915585851162, 0.5231410612888402, 2
3.0677255081675723, -0.4622886724410572, 3
1.9154514834311942, 1.0104686987231057, 2
1.4514620477404865, 0.6645256925754822, 2
3.141840569665133, -0.49356327604114575, 3
1.7954007411060455, 0.346742111682988, 3
1.27558704861368, 0.6661797745699269, 2
2.0108293231608587, 0.8818610238589784, 2
3.892285140921777, 0.12675217847264722, 3
1.2838842461723443, 0.5241463610985596, 2
3.7114233558823377, -0.11770256435505069, 3
1.1344531004492557, 0.53804049613092, 2
2.5012078029331906, 0.6990954339847065, 2
1.6081628058983766, 0.9014659668164412, 2
3.1430415017512834, 0.13190556048234287, 2
2.8417970898602865, 0.3417979488875355, 2
1.1524762231784684, 0.3374772352131539, 2
3.6168070171487856, -0.27792340880273325, 3
1.5564232946287082, 0.7375487689574542, 2
1.5119696407275711, 0.8473076698084455, 2
1.7376713021408545, 0.9206259562193342, 2
2.8941950881901266, 0.8318971191629111, 2
1.9570856857175318, 0.48083953540586055, 3
3.4222908650915063, -0.6955188827482979, 3
1.2830507505582813, 0.6684452555773126, 2
4.088262175945483, 0.46578891881738105, 3
4.0364369436461125, 0.2628175988911931, 3
3.2571905446376075, -0.4357146903888293, 3
3.8000397837304534, 0.022201055955333768, 3
2.475042818348948, -0.3699975167887883, 3
2.4085608910754943, -0.25130691710247016, 3
1.5686522563222094, 0.9327250319910638, 2
3.7389543227971678, -0.33977751558943864, 3
2.2727943699712205, -0.3261440170002176, 3
1.0373548224066842, 0.6627737810851659, 2
3.4182775807694954, -0.3045184383146131, 3
2.721187272954346, 0.7461660332249826, 2
1.2479213974110972, 0.6517189140824976, 2
1.3966300481107043, 0.7881796786683536, 2
2.138601064422187, 0.06355808324242934, 3
2.6327013176135265, 0.8424364476538103, 2
4.143850233286576, 0.3726715185422842, 3
2.131922206212283, 0.372428829904907, 3
2.6287139497939136, -0.37514497859819756, 3
1.4313535012099081, 0.754491762370976, 2
2.678391212496542, 1.0049589423893166, 2
1.1716431782514236, 0.4699741212414585, 2
3.077837488071329, -0.5549390060345677, 3
1.8237564802195005, 0.9045940146079472, 2
0.9943556152089339, 0.028017457954618588, 2
0.9164318133828633, 0.34806044120421664, 2
2.5033269945920598, 0.7867779051107173, 2
2.4694881987896498, 0.8580781910840403, 2
2.942742945245075, -0.5255802913833699, 3
1.1077111442983745, 0.20196475101091962, 2
2.9017156017342853, -0.5419308994682734, 3
1.2981429335917969, 0.5855227973435148, 2
3.280240786296656, -0.22435191453441083, 3
3.7361712174911803, -0.35642884235115524, 3
2.3533366987932256, -0.39871051725650997, 3
3.8686924003374576, 0.5668155915013733, 3
1.9812344104327269, 1.0653021353867935, 2
1.101073206237502, 0.6928479190934911, 2
3.507588615266971, -0.1552472116543393, 3
2.459157937485298, -0.2510872326160572, 3
2.010607591515581, 0.251692634707413, 3
1.8994387024088462, 1.130456151749479, 2
2.3664862245345235, 1.054446948225644, 2
3.273628761886231, -0.39205113460442925, 3
2.2289739341100963, 0.8341049829707714, 2
2.93592440916515, -0.7374862777869657, 3
3.182544746675362, -0.5090810184401304, 3
2.909322355714978, 0.11883268597206265, 2
2.628104695046696, -0.4118463997914379, 3
2.5493766470678834, 0.8955675881537206, 2
2.838147159793855, 0.5571461740678377, 2
1.758819983748819, 0.8311459678302581, 2
1.0157411167939543, 0.07782871568833011, 2
1.7328285483206165, 0.7920690330505302, 2
2.2321762953056243, -0.12714643219203864, 3
2.682024573112505, -0.2712122106157509, 3
2.8360550590810467, 0.8032393391192054, 2
3.899073811481267, 0.2750110062129347, 3
3.8618528561551027, -0.037377375901743004, 3
2.6066434705490407, -0.30049416001679635, 3
3.780338855986334, -0.03711656230043461, 3
2.5578929861474804, 0.6330342490456473, 2
2.6728746050244223, 0.5633019912583749, 2
3.0763655039372226, -0.0030570497434988797, 2
2.1063604717429185, 0.025952351704205193, 3
3.5884789317443975, -0.3858098366968097, 3
2.7034713205217336, 0.6837060322578128, 2
2.111284192801048, 0.14774597475571433, 3
1.7514427710543978, 0.9068478782118615, 2
2.9251759710415244, -0.5427011226162499, 3
2.1046032430379666, 0.43185208546755827, 3
1.0377941882471386, 0.16035899367758538, 2
2.5137189812997676, -0.4793673331578291, 3
2.5362625134064984, 0.7717682538512041, 2
2.1656079250579654, -0.14280319585162032, 3
2.240864739137262, 0.924998097376946, 2
2.289074648642158, 0.13876947638747308, 3
1.1682623439192719, 0.23281511855071035, 2
1.2605363132363856, 0.6034504134930071, 2
2.13497718243323, 1.050420346877419, 2
2.2252856808918926, 0.955729409845389, 2
1.4549698419103718, 0.7054135531604985, 2
2.979994783195851, 0.116312592349276, 2
2.687357515142421, 0.7640107941518943, 2
3.495226380404856, -0.4934279089823268, 3
2.4948540660239367, 0.7516569135420238, 2
0.9949353105227376, -0.05192070062435514, 2
1.3809748735580611, 0.6452277624826674, 2
0.9290570723029108, -0.025530103336385786, 2
4.002283795302043, -0.026139855643926388, 3
0.7638877819759675, 0.13367585531211407, 2
2.2329374678149274, -0.12079774966924035, 3
2.8731161201207076, 0.4924459207866038, 2
0.9493822190190297, 0.07284570285898126, 2
1.2551678098563568, 0.63394231035408, 2
3.7753480645085133, 0.42303801112007916, 3
1.1343277619471936, 0.49859860284617297, 2
3.5709163298059616, -0.35557449013848036, 3
3.4514619772711272, -0.2738974045948103, 3
3.934206092900264, 0.24845051079023853, 3
3.9369050023094543, -0.09279520221002162, 3
2.6702342040109768, -0.37631976043885823, 3
1.0947865363952305, 0.5046653477269027, 2
2.750514486927411, -0.5900331856799137, 3
2.3435337276979507, -0.278759499563232, 3
4.172267396987618, 0.29732552640840876, 3
2.262802701316567, -0.10012811641252944, 3
3.7115891972885313, 0.13151455230778675, 3
2.9359080087839997, 0.5706035038477026, 2
3.7895026138051042, -0.038158450763906976, 3
2.9390240688364226, 0.07418032656482033, 2
3.0324722536455435, -0.4787401090295052, 3
2.0186720966497114, 0.5826824182940338, 3
3.7639798314853214, -0.15230703357877232, 3
3.9549824768809767, 0.07473970376028496, 3
3.0487574711408607, 0.26895514060516673, 2
3.1842125655437234, -0.6816634669934237, 3
2.9769244713572474, 0.4489358820781304, 2
1.1378562109946035, 0.5583512702615372, 2
3.769685713306465, -0.21773570333093412, 3
1.3876652176197477, 0.9280591324223401, 2
2.6037886958029306, -0.5162116572622018, 3
2.3853599894199546, -0.34394087683453906, 3
2.7380008866542926, 0.4473366489727949, 2
2.41307169711446, 1.094359912753269, 2
1.3705298408180344, 0.7552771285143657, 2
